Word		Original_feature		Predicted_feature
जनता		f		f
दल		m		m
मान		m		m
लिया		m		m
जाए		any		m
।		UNK		UNK
बिहार		m		m
विधानसभा		f		f
चुनाव		m		m
में		UNK		UNK
अपराधियों		m		m
के		UNK		UNK
खिलाफ		UNK		UNK
अभियान		m		m
और		UNK		UNK
हिंसा		f		m
रहित		any		any
चुनाव		m		m
से		UNK		UNK
चुनाव		m		m
आयोग		m		m
के		m		m
हौसले		m		m
बुलंद		any		any
हैं		any		any
।		UNK		UNK
उत्साहित		any		any
आयोग		m		m
ने		UNK		UNK
तय		any		any
किया		m		m
है		any		any
कि		UNK		UNK
बिहार		m		m
की		f		f
तर्ज		f		f
पर		UNK		UNK
ही		UNK		UNK
पश्चिम		m		any
बंगाल		m		m
,		UNK		UNK
तमिलनाडु		m		m
,		UNK		UNK
असम		m		m
,		UNK		UNK
केरल		m		m
और		UNK		UNK
पांडिचेरी		m		m
में		UNK		UNK
चुनाव		m		m
कराए		m		m
जाएँगे		m		m
।		UNK		UNK
इन		any		any
राज्यों		m		m
में		UNK		UNK
अगले		m		m
साल		m		m
विधानसभा		f		f
चुनाव		m		m
होंगे		m		m
।		UNK		UNK
मुख्य		any		any
चुनाव		m		m
आयुक्त		m		m
बी.		m		m
बी.		m		m
टंडन		m		m
तथा		UNK		UNK
चुनाव		m		m
आयुक्त		m		any
एन.		m		m
गोपालस्वामी		m		any
और		UNK		UNK
नवीन		m		m
चावला		any		f
ने		UNK		UNK
इसी		any		any
सप्ताह		m		m
पश्चिम		m		m
बंगाल		m		m
,		UNK		UNK
NULL		UNK		UNK
तमिलनाडु		m		m
के		m		m
मुख्य		any		any
निर्वाचन		m		m
अधिकारियों		m		m
के		UNK		UNK
साथ		m		m
समीक्षा		f		f
बैठक		f		f
की		f		f
है		any		any
।		UNK		UNK
गुड़गाँव		m		m
में		UNK		UNK
बहुराष्ट्रीय		any		any
कंपनी		f		f
होंडा		m		f
के		m		m
श्रमिकों		m		m
पर		UNK		UNK
पुलिस		f		f
बर्बरता		f		f
का		m		m
मामला		m		m
मंगलवार		m		m
को		UNK		UNK
संसद		f		m
के		m		m
दोनों		any		any
सदनों		m		m
में		UNK		UNK
गूँजा		m		m
।		UNK		UNK
विपक्षी		any		any
राजग		m		m
के		UNK		UNK
साथ		m		m
ही		UNK		UNK
सरकार		f		f
के		m		m
सहयोगी		m		any
वामदलों		m		m
,		UNK		UNK
सपा		f		m
और		UNK		UNK
बसपा		f		f
ने		UNK		UNK
भी		UNK		UNK
इस		any		any
मामले		m		m
की		f		f
न्यायिक		any		any
जाँच		f		any
कराने		any		any
और		UNK		UNK
राज्य		m		m
की		f		f
हुड्डा		m		f
सरकार		f		f
की		f		f
बरखास्तगी		f		f
की		f		f
माँग		f		f
को		UNK		UNK
लेकर		any		any
सदन		m		m
से		UNK		UNK
बहिर्गमन		m		m
किया		m		m
।		UNK		UNK
केंद्रीय		any		any
गृहमंत्री		m		m
शिवराज		m		m
पाटिल		any		m
ने		UNK		UNK
दोनों		any		any
सदनों		m		m
में		UNK		UNK
इस		any		any
मामले		m		m
पर		UNK		UNK
बयान		m		m
दिया		m		m
,		UNK		UNK
लेकिन		UNK		UNK
विपक्ष		m		any
उससे		any		any
संतुष्ट		any		any
नहीं		UNK		UNK
हुआ		m		m
।		UNK		UNK
गाँवों		m		m
को		UNK		UNK
सड़कों		f		m
से		UNK		UNK
जोड़ने		any		any
के		m		m
मामले		m		m
में		UNK		UNK
फिसड्डी		any		f
साबित		any		any
हो		any		any
रहे		m		m
राज्यों		m		m
को		UNK		UNK
अब		UNK		UNK
हर		UNK		UNK
साल		m		m
पहले		m		m
से		UNK		UNK
दो		any		any
-		UNK		UNK
तीन		any		any
गुना		m		m
ज्यादा		UNK		UNK
सड़कें		f		f
बनानी		f		f
होंगी		f		f
।		UNK		UNK
प्रधानमंत्री		m		m
ग्राम		m		m
सड़क		f		m
योजना		f		f
को		UNK		UNK
'		UNK		UNK
भारत		m		m
निर्माण		m		m
'		UNK		UNK
योजना		f		f
के		m		m
दायरे		m		m
में		UNK		UNK
लाने		any		any
के		UNK		UNK
बाद		m		m
अगले		m		m
चार		any		any
सालों		m		m
में		UNK		UNK
सभी		UNK		UNK
गाँवों		m		m
को		UNK		UNK
सड़कों		f		m
से		UNK		UNK
जोड़ने		any		any
के		UNK		UNK
लिए		UNK		UNK
केंन्द्र		m		m
अब		UNK		UNK
राज्यों		m		m
की		f		f
लगाम		f		f
कसने		any		any
की		f		f
तैयारी		f		f
में		UNK		UNK
है		any		any
।		UNK		UNK
देश		m		m
के		m		m
सात		any		any
बेहतरीन		any		any
संस्थानों		m		m
को		UNK		UNK
उन्नत		any		any
रूप		m		m
देकर		any		any
भारतीय		any		any
प्रौद्योगिकी		m		any
संस्थानों		m		m
(		UNK		UNK
आईआईटी		m		f
)		UNK		UNK
के		UNK		m
समकक्ष		any		m
बनाने		any		any
के		UNK		UNK
लिए		UNK		UNK
सरकार		f		f
विशेषज्ञ		any		any
समिति		f		f
की		f		f
रिपोर्ट		f		f
का		m		m
इंतजार		m		m
कर		f		f
रही		f		f
है		any		any
।		UNK		UNK
इस		any		any
मामले		m		m
में		UNK		UNK
'		UNK		UNK
विजन		f		m
डॉक्यूमेंट		m		m
'		UNK		UNK
के		m		m
अध्ययन		m		m
के		UNK		UNK
लिए		UNK		UNK
विशेषज्ञ		m		any
समिति		f		f
गठित		any		any
की		f		f
गयी		f		f
थी		f		f
।		UNK		UNK
मानव		m		m
संसाधन		m		m
विकास		m		m
मंत्रालय		m		m
के		m		m
सूत्रों		m		m
के		UNK		UNK
मुताबिक		UNK		UNK
विशेषज्ञ		m		any
समिति		f		f
की		f		f
रिपोर्ट		f		f
अगले		m		m
महीने		m		m
आने		any		any
की		f		f
उम्मीद		f		f
है		any		any
और		UNK		UNK
रिपोर्ट		f		m
की		f		f
सिफारिशों		f		f
के		m		m
आधार		m		m
पर		UNK		UNK
आगे		m		m
की		f		f
योजना		f		f
बनेगी		f		f
।		UNK		UNK
अमेरिकी		any		any
राष्ट्रपति		m		f
जॉर्ज		m		m
डब्लू.		m		m
बुश		m		m
की		f		f
भारत		m		f
यात्रा		f		f
की		f		f
सफलता		f		f
परमाणु		m		m
समझौते		m		m
पर		UNK		UNK
निर्भर		any		any
है		any		any
।		UNK		UNK
इसके		any		any
अलावा		UNK		UNK
उनके		m		m
दौरे		m		m
की		f		f
सफलता		f		f
इस		any		any
बात		f		f
पर		UNK		UNK
भी		UNK		UNK
निर्भर		any		m
करेगी		f		f
कि		UNK		UNK
भारत		m		m
जैसी		f		f
उभरती		f		f
आर्थिक		any		any
ताकत		f		f
के		UNK		UNK
साथ		m		m
वह		any		any
कदम		m		m
से		UNK		UNK
कदम		m		m
मिलाकर		any		any
चलने		any		any
के		UNK		UNK
लिए		UNK		UNK
रास्ता		m		m
तलाश		m		m
पाते		m		m
हैं		any		any
या		UNK		UNK
नहीं		UNK		UNK
NULL		UNK		UNK
।		UNK		UNK
इससे		any		any
पहले		m		m
केवल		UNK		any
चार		any		any
अमेरिकी		any		any
राष्ट्रपतियों		m		m
ने		UNK		UNK
भारत		m		m
और		UNK		UNK
पाकिस्तान		m		m
की		f		f
यात्रा		f		f
की		f		f
है		any		any
।		UNK		UNK
जापान		m		m
के		m		m
विज्ञान		m		m
-		UNK		UNK
दूत		m		m
'		UNK		UNK
क्विरिओ		m		f
'		UNK		UNK
रोबोट		m		m
ने		UNK		UNK
मंगलवार		m		m
को		UNK		UNK
ठुमके		m		m
लगाकर		any		any
राजधानी		f		f
के		m		m
बच्चों		m		m
का		m		m
दिल		m		m
जीत		any		f
लिया		m		m
।		UNK		UNK
यही		any		f
नहीं		UNK		UNK
NULL		UNK		UNK
NULL		UNK		UNK
उसने		any		any
गेंद		f		m
में		UNK		UNK
किक		f		UNK
लगाकर		any		any
उसका		m		any
पीछा		m		m
भी		UNK		UNK
किया		m		m
।		UNK		UNK
वह		any		any
मुँह		m		m
के		m		m
बल		m		m
गिरा		m		m
तो		UNK		UNK
बिना		UNK		m
किसी		any		any
की		f		f
मदद		f		f
के		m		UNK
खुद		UNK		UNK
ही		UNK		UNK
खड़ा		m		m
हो		any		any
गया		m		m
।		UNK		UNK
क्विरिओ		m		any
झुककर		any		any
अभिवादन		m		m
करना		any		any
व		UNK		UNK
नमस्कार		m		m
करना		any		any
भी		UNK		UNK
जानता		m		m
है		any		any
।		UNK		UNK
जापान		m		m
की		f		f
सोनी		m		f
रोबोट		m		m
कंपनी		f		f
द्वारा		UNK		UNK
विकसित		any		any
दो		any		any
पैरों		m		m
से		UNK		UNK
चलने		any		any
वाला		m		m
यह		any		any
रोबोट		m		m
मंगलवार		m		m
को		UNK		UNK
राजधानी		f		f
पहुँचा		m		m
।		UNK		UNK
भारत		m		m
ने		UNK		UNK
बांग्लादेश		m		m
को		UNK		UNK
भरोसा		m		f
दिलाया		m		m
कि		UNK		UNK
वह		any		any
नदियों		f		m
को		UNK		UNK
जोड़ने		any		any
की		f		f
योजना		f		f
पर		UNK		UNK
संबंधित		any		any
क्षेत्रीय		any		any
देशों		m		m
से		UNK		UNK
विचार		m		m
-		UNK		UNK
विमर्श		m		m
किए		any		m
बगैर		UNK		any
अमल		m		any
नहीं		UNK		UNK
करेगा		m		m
।		UNK		UNK
बांग्लादेश		m		m
के		m		m
विदेश		m		m
मंत्री		m		m
एम.		m		m
मुर्शीद		m		m
खान		m		m
के		m		m
हवाले		m		m
से		UNK		UNK
स्थानीय		any		any
मीडिया		f		f
ने		UNK		UNK
कहा		m		m
है		any		any
कि		UNK		UNK
भारत		m		m
जल		m		m
बँटवारा		m		m
प्रबंधन		m		m
के		m		m
क्षेत्रीय		any		any
सहयोग		m		m
पर		UNK		UNK
सहमत		any		any
है		any		any
और		UNK		UNK
दोनों		any		any
देशों		m		m
से		UNK		UNK
होकर		any		any
बहने		any		any
वाली		f		f
नदियों		f		m
पर		UNK		UNK
दिल्ली		f		f
की		f		f
नीति		f		f
में		UNK		UNK
बदलाव		m		m
आया		m		m
है		any		any
।		UNK		UNK
हत्या		f		f
,		UNK		UNK
अपहरण		m		m
,		UNK		UNK
लूट		f		m
व		UNK		UNK
फिरौती		f		f
जैसे		m		UNK
२४		any		any
संगीन		any		any
मामलों		m		m
में		UNK		UNK
नामजद		any		m
अंतर्राज्यीय		any		any
बदमाश		m		m
अनिल		m		f
भगते		m		m
मंगलवार		m		m
तड़के		m		m
कुंडली		f		m
थाना		m		m
क्षेत्र		m		m
के		m		m
गाँव		m		m
नांगल		m		m
कलां		m		m
में		UNK		UNK
हरियाणा		m		m
व		UNK		UNK
दिल्ली		f		f
पुलिस		f		f
की		f		f
संयुक्त		any		any
टीम		f		f
की		f		f
कार्रवाई		f		f
के		UNK		UNK
दौरान		m		m
मुठभेड़		f		m
में		UNK		UNK
मारा		m		m
गया		m		m
।		UNK		UNK
उसके		m		any
दो		any		any
साथियों		m		m
ने		UNK		UNK
पुलिस		f		f
के		UNK		m
सामने		m		m
समर्पण		m		m
कर		any		any
दिया		m		m
।		UNK		UNK
पुलिस		f		f
ने		UNK		UNK
पोस्टमार्टम		m		m
के		UNK		UNK
बाद		m		m
भगते		m		m
व		UNK		UNK
उसकी		f		f
पत्नी		f		f
के		m		m
शवों		m		m
को		UNK		UNK
परिजनों		m		m
को		UNK		UNK
सौंप		any		m
दिया		m		m
।		UNK		UNK
बलबीर		m		m
सिंह		m		m
ने		UNK		UNK
सीआईए		m		m
के		m		m
निरीक्षक		m		m
राजबीर		m		m
सिंह		m		m
को		UNK		UNK
फोन		m		m
पर		UNK		UNK
इसकी		f		f
जानकारी		f		f
दी		f		f
और		UNK		UNK
फोर्स		f		m
लेकर		any		any
प्याऊ		m		m
मनियारी		m		any
पहुँचने		any		any
का		m		m
अनुरोध		m		m
किया		m		m
।		UNK		UNK
बहुजन		m		m
समाज		m		m
पार्टी		f		f
(		UNK		UNK
बसपा		f		f
)		UNK		UNK
नेता		m		m
कांशी		m		m
राम		m		m
के		m		m
इलाज		m		m
को		UNK		UNK
लेकर		any		any
चल		any		any
रहा		m		m
विवाद		m		m
खत्म		any		any
होता		m		m
नज़र		f		m
नहीं		UNK		UNK
आ		m		any
रहा		m		m
है		any		any
।		UNK		UNK
उनकी		f		f
माँ		f		f
ने		UNK		UNK
सोमवार		m		m
को		UNK		UNK
कहा		m		m
कि		UNK		UNK
वे		any		any
मायावती		f		f
द्वारा		UNK		UNK
कांशी		m		f
राम		m		m
को		UNK		UNK
अवैध		any		any
रूप		m		m
से		UNK		UNK
अपने		m		m
यहाँ		UNK		UNK
रखने		any		any
के		UNK		UNK
खिलाफ		UNK		UNK
जल्द		UNK		UNK
ही		UNK		UNK
सुप्रीम		m		any
कोर्ट		f		m
का		m		m
दरवाजा		m		m
खटखटाएंगे		m		m
।		UNK		UNK
कांशी		m		f
राम		m		m
की		f		f
९४		any		any
वर्षीय		any		any
माँ		f		f
बिशन		any		m
कौर		f		m
और		UNK		UNK
उनके		any		m
छोटे		m		m
भाई		m		f
दलबारा		m		UNK
सिंह		m		m
ने		UNK		UNK
पत्रकारों		m		m
से		UNK		UNK
कहा		m		m
कि		UNK		UNK
मायावती		f		f
द्वारा		UNK		UNK
कांशी		m		f
राम		m		m
को		UNK		UNK
उनके		any		m
नई		f		m
दिल्ली		f		f
स्थित		any		any
घर		m		m
पर		UNK		UNK
अवैध		any		any
रूप		m		m
से		UNK		UNK
रखे		m		m
जाने		any		any
के		UNK		UNK
खिलाफ		UNK		UNK
वे		any		any
सुप्रीम		m		any
कोर्ट		f		m
जाएंगे		m		m
।		UNK		UNK
पिछले		m		m
१४		any		any
जून		m		m
को		UNK		UNK
अगवा		any		any
किए		m		m
गए		m		m
छह		any		any
छोटे		m		m
व्यापारियों		m		m
की		f		f
आतंकियों		m		f
ने		UNK		UNK
बांग्लादेश		m		m
में		UNK		UNK
हत्या		f		f
कर		m		any
दी		f		f
।		UNK		UNK
यह		any		any
जानकारी		f		f
सोमवार		m		m
को		UNK		UNK
पुलिस		f		f
ने		UNK		UNK
दी		f		f
।		UNK		UNK
पुलिस		f		f
सूत्रों		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
२६		any		any
जुलाई		f		f
को		UNK		UNK
आतंकियों		m		m
द्वारा		UNK		UNK
मुक्त		any		any
किए		m		m
गए		m		m
अन्य		any		any
बंधकों		m		m
ने		UNK		UNK
उन्हें		any		any
यह		any		any
जानकारी		f		f
दी		f		f
।		UNK		UNK
जिला		m		m
मजिस्ट्रेट		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
रिहा		any		m
किए		m		m
गए		m		m
व्यापारियों		m		m
का		m		m
उत्तरी		any		any
त्रिपुरा		m		f
के		m		m
सरकारी		any		any
अस्पताल		m		m
में		UNK		UNK
इलाज		m		m
कराया		m		m
जा		any		any
रहा		m		m
है		any		any
।		UNK		UNK
इराक		m		m
में		UNK		UNK
कथित		any		any
अमेरिकी		any		any
ज्यादतियों		f		f
और		UNK		UNK
प्रदेश		m		m
सरकार		f		f
के		m		m
रवैये		m		m
के		UNK		UNK
खिलाफ		UNK		UNK
श्रीनगर		m		m
में		UNK		UNK
स्थानीय		any		any
युवकों		m		m
का		m		m
हिंसक		any		m
प्रदर्शन		m		m
लगातार		UNK		UNK
दूसरे		m		m
दिन		m		m
भी		UNK		UNK
जारी		any		any
रहा		m		m
।		UNK		UNK
पुलिस		f		f
को		UNK		UNK
हिंसक		any		m
प्रदर्शन		m		m
पर		UNK		UNK
नियंत्रण		m		m
पाने		any		any
के		UNK		UNK
लिए		UNK		UNK
हवा		f		f
में		UNK		UNK
गोली		f		f
चलानी		f		f
पड़ी		f		f
और		UNK		UNK
आँसू		m		m
गैस		f		f
के		m		m
गोले		m		m
छोड़ने		m		any
पड़े		m		m
।		UNK		UNK
सरकारी		any		any
सूत्रों		m		m
के		UNK		UNK
मुताबिक		UNK		UNK
इराक		m		m
पर		UNK		UNK
अमेरिकी		any		any
कार्रवाई		f		f
व		UNK		UNK
उसके		any		any
द्वारा		UNK		UNK
पवित्र		any		m
शहर		m		m
नजफ		m		m
पर		UNK		UNK
की		any		f
जा		any		any
रही		f		f
बमबारी		f		f
के		m		m
विरोध		m		m
में		UNK		UNK
युवकों		m		m
ने		UNK		UNK
श्रीनगर		m		m
के		m		m
अलमगारी		m		any
बाजार		m		m
,		UNK		UNK
हवाल		m		m
व		UNK		UNK
इससे		any		any
लगे		m		m
इलाकों		m		m
में		UNK		UNK
हिंसक		any		any
प्रदर्शन		m		m
किया		m		m
।		UNK		UNK
पूर्व		any		any
केंद्रीय		any		any
मंत्री		m		m
और		UNK		UNK
मुंगेर		m		m
से		UNK		UNK
राजद		m		m
सांसद		m		m
जयप्रकाश		m		m
नारायण		m		m
यादव		any		m
ने		UNK		UNK
मंगलवार		m		m
को		UNK		UNK
अपने		m		m
भाई		m		f
और		UNK		UNK
राजद		m		m
के		m		m
उम्मीदवार		m		m
विजय		m		m
प्रकाश		m		m
को		UNK		UNK
पुलिस		f		f
हिरासत		f		f
से		UNK		UNK
फरार		any		any
कराने		any		any
में		UNK		UNK
मदद		f		m
करने		any		any
के		m		m
मामले		m		m
में		UNK		UNK
एक		any		any
स्थानीय		any		any
अदालत		f		f
के		UNK		m
समक्ष		m		m
समर्पण		m		m
कर		any		any
दिया		m		m
।		UNK		UNK
यादव		any		m
इस		any		any
महीने		m		m
नए		m		m
सिरे		m		m
से		UNK		UNK
गैर		any		any
जमानती		any		f
वारंट		m		m
जारी		any		any
होने		m		any
के		UNK		UNK
बाद		m		m
से		UNK		UNK
फरार		any		m
चल		m		m
रहे		m		m
थे		m		m
।		UNK		UNK
यादव		any		m
ने		UNK		UNK
मंगलवार		m		m
की		f		f
दोपहर		f		f
को		UNK		UNK
सब		m		UNK
-		UNK		UNK
डिवीजनल		any		any
मजिस्ट्रेट		m		m
ए.		m		m
के.		m		m
झा		any		m
के		UNK		m
समक्ष		m		m
समर्पण		m		m
कर		any		any
दिया		m		m
,		UNK		UNK
जहाँ		UNK		UNK
से		UNK		UNK
उन्हें		any		any
१४		any		any
दिन		m		m
की		f		f
न्यायिक		any		any
हिरासत		f		f
में		UNK		UNK
भेज		m		any
दिया		m		m
गया		m		m
है		any		any
।		UNK		UNK
थाइलैंड		m		m
की		f		f
राजधानी		f		f
बैंकॉक		m		m
में		UNK		UNK
भारत		m		m
सरकार		f		f
के		m		m
वार्ताकारों		m		m
और		UNK		UNK
नागालैंड		m		m
के		m		m
अलगाववादी		any		any
जनजातीय		any		any
समूह		m		m
के		UNK		UNK
बीच		m		m
शांति		f		f
वार्ता		f		f
चल		f		m
रही		f		f
है		any		any
।		UNK		UNK
वरिष्ठ		any		any
अधिकारियों		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
यह		any		any
वार्ता		f		f
९		any		any
वर्ष		m		m
पुराने		m		m
संघर्ष		m		m
विराम		m		m
की		f		f
संधि		f		f
को		UNK		UNK
बचाने		any		any
के		UNK		UNK
लिए		UNK		UNK
की		f		f
जा		any		any
रही		f		f
है		any		any
।		UNK		UNK
कैबिनेट		m		m
सचिव		m		m
बी.		m		m
के.		m		m
चतुर्वेदी		any		m
ने		UNK		UNK
मेट्रो		m		m
चीफ		m		f
ई.		m		any
श्रीधरन		m		m
से		UNK		UNK
दिल्ली		f		f
और		UNK		UNK
मुंबई		f		f
हवाई		any		f
अड्डों		m		m
के		m		m
आधुनिकीकरण		m		m
की		f		f
प्रक्रिया		f		f
के		m		m
मूल्यांकन		m		m
के		UNK		UNK
लिए		UNK		UNK
गठित		any		any
उच्च		any		any
स्तरीय		any		any
पैनल		m		m
की		f		f
मदद		f		f
करने		any		any
को		UNK		UNK
कहा		m		m
है		any		any
।		UNK		UNK
सरकारी		any		any
सूत्रों		m		m
ने		UNK		UNK
बुधवार		m		m
को		UNK		UNK
यह		any		any
जानकारी		f		f
देते		m		m
हुए		m		m
कहा		m		m
कि		UNK		UNK
दोनों		any		any
हवाईअड्डों		m		m
की		f		f
निविदा		f		f
प्रक्रिया		f		f
पर		UNK		UNK
भी		UNK		UNK
श्रीधरन		m		m
की		f		f
राय		f		f
माँगी		f		f
गई		f		f
है		any		any
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		any		any
है		any		any
कि		UNK		UNK
हवाई		any		any
अड्डों		m		m
के		m		m
आधुनिकीकरण		m		m
की		f		f
प्रक्रिया		f		f
के		m		m
मूल्यांकन		m		m
के		UNK		UNK
लिए		UNK		UNK
अंतर		m		m
-		UNK		UNK
मंत्रालय		m		m
समूह		m		m
में		UNK		UNK
मतभेद		m		m
पैदा		any		any
होने		any		any
के		UNK		UNK
बाद		m		m
पिछले		m		m
सप्ताह		m		m
कैबिनेट		m		m
सचिव		m		m
के		m		m
नेतृत्व		m		m
में		UNK		UNK
समिति		f		f
गठित		any		any
की		f		f
गई		f		f
थी		f		f
।		UNK		UNK
कर्नाटक		m		m
के		m		m
घटनाक्रमों		m		m
को		UNK		UNK
तवज्जो		f		m
दिए		m		m
बिना		UNK		m
कांग्रेस		f		f
ने		UNK		UNK
शनिवार		m		m
को		UNK		UNK
कहा		m		m
कि		UNK		UNK
गठबंधन		m		m
राजनीति		f		f
देश		m		m
का		m		m
भविष्य		m		any
है		any		any
और		UNK		UNK
वह		any		any
समान		any		m
मानसिकता		f		f
वाले		m		m
दलों		m		m
के		UNK		UNK
साथ		m		m
हमेशा		UNK		any
हाथ		m		m
मिलाने		any		any
को		UNK		UNK
तैयार		any		any
है		any		any
,		UNK		UNK
जैसा		m		m
कि		UNK		UNK
हाल		m		m
ही		UNK		UNK
में		UNK		UNK
हैदराबाद		m		m
में		UNK		UNK
इसके		m		m
महाधिवेशन		m		m
में		UNK		UNK
पारित		any		any
प्रस्ताव		m		m
में		UNK		UNK
कहा		m		m
गया		m		m
है		any		any
।		UNK		UNK
केंद्रीय		any		any
मानव		m		m
संसाधन		m		m
विकास		m		m
मंत्री		m		m
और		UNK		UNK
वरिष्ठ		any		any
कांग्रेस		f		f
नेता		m		m
अर्जुन		m		m
सिंह		m		m
ने		UNK		UNK
यहां		UNK		UNK
कहा		m		m
कि		UNK		UNK
मौजूदा		any		any
राजनीतिक		any		any
परिस्थितियों		f		m
में		UNK		UNK
गठबंधन		m		m
राजनीति		f		f
देश		m		m
का		m		m
भविष्य		m		any
होगी		f		f
।		UNK		UNK
राष्ट्रीय		any		any
मानवाधिकार		m		m
आयोग		m		m
ने		UNK		UNK
मानवाधिकार		m		m
विषय		m		m
पर		UNK		UNK
हिंदी		f		f
में		UNK		UNK
सृजनात्मक		any		any
लेखन		m		m
के		UNK		UNK
लिए		UNK		UNK
2004		m		any
-		UNK		UNK
05		m		any
के		m		m
पुरस्कारों		m		m
की		f		f
घोषणा		f		f
कर		f		f
दी		f		f
है		any		any
।		UNK		UNK
पुष्पा		f		f
सिन्हा		any		f
के		m		m
उपन्यास		m		m
'		UNK		UNK
महिलानामा		m		m
'		UNK		UNK
को		UNK		UNK
प्रथम		any		any
पुरस्कार		m		m
के		UNK		UNK
लिए		UNK		UNK
चुना		m		m
गया		m		m
है		any		any
।		UNK		UNK
उपन्यास		m		m
में		UNK		UNK
बताया		m		m
गया		m		m
है		any		any
कि		UNK		UNK
बिना		UNK		m
किसी		any		any
खर्च		m		any
और		UNK		UNK
हिंसा		f		f
के		m		m
महिलाओं		f		m
के		m		m
अधिकारों		m		m
की		f		f
रक्षा		f		f
की		f		f
जा		any		any
सकती		f		f
है		any		any
।		UNK		UNK
आयोग		m		m
ने		UNK		UNK
मानवाधिकार		m		m
विषय		m		m
पर		UNK		UNK
जागरूकता		f		f
फैलाने		any		any
और		UNK		UNK
मानवीय		any		any
संवेदना		f		f
जगाने		any		any
के		m		m
मक़सद		m		m
से		UNK		UNK
1998		m		any
से		UNK		UNK
इस		any		any
पुरस्कार		m		m
की		f		f
शुरुआत		f		f
की		f		f
थी		f		f
।		UNK		UNK
वित्त		m		any
वर्ष		m		m
2006		m		any
-		UNK		UNK
07		m		m
के		m		m
बजट		m		m
में		UNK		UNK
स्टील		f		any
क्षेत्र		m		m
के		m		m
शुल्क		m		m
ढाँचे		m		m
में		UNK		UNK
व्यापक		any		m
बदलाव		m		m
किए		any		any
जाने		any		any
का		m		m
असर		m		m
घरेलू		any		any
बाजार		m		m
में		UNK		UNK
इस्पात		m		m
की		f		f
कीमतों		f		f
में		UNK		UNK
बढ़ोतरी		f		f
के		m		m
रूप		m		m
में		UNK		UNK
सामने		m		m
आएगा		m		m
।		UNK		UNK
जिंदल		m		m
स्टील		f		m
के		m		m
प्रबंध		m		m
निदेशक		m		m
व		UNK		UNK
सांसद		m		m
नवीन		m		m
जिंदल		any		m
ने		UNK		UNK
'		UNK		UNK
अमर		m		m
उजाला		m		m
'		UNK		UNK
को		UNK		UNK
बताया		m		m
कि		UNK		UNK
स्क्रैप		m		m
पर		UNK		UNK
पाँच		any		any
फीसदी		f		f
ड्यूटी		f		f
लगाए		any		m
जाने		any		any
से		UNK		UNK
इसके		m		any
बढ़ते		m		m
आयात		m		m
पर		UNK		UNK
लगाम		f		m
लगाने		any		any
में		UNK		UNK
मदद		f		f
मिलेगी		f		f
,		UNK		UNK
जिससे		any		any
घरेलू		any		m
स्पॉन्ज		m		any
आयरन		m		m
उद्योग		m		m
को		UNK		UNK
सीधा		m		m
लाभ		m		any
होगा		m		m
।		UNK		UNK
विशेषज्ञों		m		m
की		f		f
राय		f		f
में		UNK		UNK
बजट		m		m
में		UNK		UNK
शिक्षा		f		f
क्षेत्र		m		m
पर		UNK		UNK
ध्यान		m		m
तो		UNK		UNK
दिया		m		m
गया		m		m
है		any		any
,		UNK		UNK
लेकिन		UNK		UNK
आवश्यकता		f		m
के		m		m
अनुरूप		m		UNK
नहीं		UNK		UNK
है		any		any
।		UNK		UNK
बजट		m		m
पर		UNK		UNK
प्रतिक्रिया		f		m
देते		m		m
हुए		m		m
योजना		f		f
आयोग		m		m
के		m		m
सदस्य		m		m
प्रो.		m		m
भाल		m		m
चंद्र		m		m
मुंगेकर		any		any
के		UNK		UNK
मुताबिक		UNK		UNK
उच्च		any		any
और		UNK		UNK
तकनीक़ी		any		f
शिक्षा		f		f
की		f		f
जरूरत		f		f
को		UNK		UNK
देखते		m		m
हुए		m		m
इसके		any		any
लिए		UNK		UNK
आवंटित		any		any
बजट		m		m
अपर्याप्त		any		any
है		any		any
।		UNK		UNK
मुंगेकर		any		any
ने		UNK		UNK
कहा		m		m
कि		UNK		UNK
हालांकि		UNK		UNK
पिछले		m		m
साल		m		m
के		m		m
2700		any		any
करोड़		any		any
के		m		UNK
मुकाबले		m		m
इस		any		any
साल		m		m
3600		any		any
करोड़		any		any
रुपये		m		m
का		m		m
प्रावधान		m		m
हुआ		m		m
है		any		any
।		UNK		UNK
भोपाल		m		m
गैस		f		f
कांड		m		m
के		m		m
पीड़ितों		m		m
के		m		m
पुनर्वास		m		m
के		UNK		UNK
लिए		UNK		UNK
गठित		any		any
निगरानी		f		f
कमेटी		f		f
को		UNK		UNK
सुप्रीम		f		any
कोर्ट		m		m
ने		UNK		UNK
दो		any		any
सप्ताह		m		m
में		UNK		UNK
शपथ		f		f
पेश		any		any
करने		any		any
का		m		m
निर्देश		m		m
दिया		m		m
है		any		any
।		UNK		UNK
NULL		UNK		UNK
उल्लेखनीय		any		any
है		any		any
कि		UNK		UNK
निगरानी		f		f
कमेटी		f		f
और		UNK		UNK
मध्य		m		m
प्रदेश		m		m
सरकार		f		f
द्वारा		UNK		UNK
पेश		any		any
रिपोर्ट		f		m
पर		UNK		UNK
कोर्ट		m		m
संतुष्ट		any		any
नहीं		UNK		UNK
था		m		m
,		UNK		UNK
