Word		Original_feature		Predicted_feature
رائےدہی		3		3
اور		UNK		UNK
نتائج		3		3
کا		UNK		UNK
انتظار		3		3
ہے		3		3
تاہم		UNK		UNK
یہ		3		3
انتخابات		3		3
ریاست		3		3
کی		UNK		UNK
سیاست		3		3
مےں		UNK		UNK
اےک		UNK		UNK
سیاسی		UNK		UNK
طوفان		3		3
بھی		UNK		UNK
برپا		UNK		UNK
کر		any		any
سکتے		any		any
ہیں		3		3
۔		UNK		UNK
منڈل		3		3
ناگی		3		3
ریڈی		3		3
پیٹ		3		3
کے		UNK		UNK
بلارم		3		3
موضع		3		3
مےں		UNK		UNK
گرام		3		3
پنچایت		3		3
عمارت		3		3
کے		UNK		UNK
تعمیری		UNK		UNK
کام		3		3
کے		UNK		UNK
معائنہ		3		3
کے		UNK		UNK
لئے		UNK		UNK
پنچایت		3		3
راج		3		3
اے		3		3
ای		3		3
مسٹر		UNK		UNK
رام		3		3
انجینلو		3		3
نے		UNK		UNK
دورہ		3		3
کرتے		any		any
ہوئے		any		any
تعمیری		UNK		UNK
کام		3		3
کا		UNK		UNK
معائنہ		3		3
کیا		any		3
۔		UNK		UNK
ان		3		3
دنوں		3		3
موضع		3		3
بلارم		3		3
میں		UNK		UNK
10		UNK		UNK
لاکھ		UNK		UNK
روپئے		3		3
لاگت		3		3
سے		UNK		UNK
پنچایت		3		3
بھون		3		3
کی		UNK		UNK
تعمیر		3		3
عمل		3		3
مےں		UNK		UNK
لائی		any		any
جا		any		any
رہی		any		any
ہے		3		3
۔		UNK		UNK
اس		3		3
موقع		3		3
پر		UNK		UNK
انہوں		3h		3h
نے		UNK		UNK
متعلقہ		UNK		UNK
گتہ_دار		3		3
سے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
ساتھ		3		3
ساتھ		3		3
کام		3		3
کی		UNK		UNK
کیورنگ		3		3
کرواتے		any		any
رہیں		any		any
اور		UNK		UNK
انتباہ		3		3
دیا		any		any
کہ		UNK		UNK
اگر		UNK		UNK
تعمیری		UNK		UNK
کام		3		3
مےں		UNK		UNK
کوئی		3		3
نقص		3		3
رہا		any		any
تو		UNK		UNK
بل		3		3
منظور		UNK		UNK
نہیں		UNK		UNK
کئے		3		any
جائیں_گے		any		3
۔		UNK		UNK
انہوں		3h		3h
نے		UNK		UNK
مشورہ		3		3
دیا		any		any
کہ		UNK		UNK
کام		3		3
مےں		UNK		UNK
تیزی		3		3
پیدا		UNK		UNK
کرتے		any		any
ہوئے		any		any
اسے		3		3
جلد		UNK		UNK
مکمل		UNK		UNK
کیا		any		any
جائے		any		any
۔		UNK		UNK
گمبھی		3		3
راؤ		3		3
پیٹ		3		3
مستقر		3		3
مےں		UNK		UNK
آج		3		3
محنت_کش		UNK		UNK
و		UNK		UNK
غیرمنظم		UNK		UNK
شعبہ		3		3
کے		UNK		UNK
مزدوروں		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
فورتھ		UNK		3
کلاس		3		3
ایمپلائز		3		UNK
ورکرس		3		3
نے		UNK		UNK
مئی		3		3
ڈے		3		3
کے		UNK		UNK
موقع		3		3
پر		UNK		UNK
مارچ		3		3
کرتے		any		any
ہوئے		any		any
مختلف		UNK		UNK
تنظیموں		3		3
کے		UNK		UNK
نمائندوں		3		3
نے		UNK		UNK
پرچم_کشائی		3		3
کی		UNK		UNK
رسم		3		3
انجام		3		3
دی		any		any
۔		UNK		UNK
تھابی		3		UNK
میستری		3		3
سنگم		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		UNK
صدر		3		3
اوڈیا		3		3
،		UNK		UNK
ممالی		3		3
سنگم		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		UNK
مالیا		3		any
،		UNK		UNK
NULL		UNK		UNK
فورتھ		UNK		3
کلاس		3		3
ایمپلائز		3		3
ورکرس		3		3
شاخ		3		3
سی		3		3
آئی		3		3
ٹی		3		3
یو		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		UNK
صدر		3		3
اسوسی		3		3
ایشن		3		3
جناب		UNK		UNK
محمد		3		3
فہیم		3		3
الدین		3		3
نواب		3		3
نے		UNK		UNK
پرچم_کشائی		3		3
کی		UNK		UNK
رسم		3		3
انجام		3		3
دی		any		any
۔		UNK		UNK
اس		3		3
موقع		3		3
پر		UNK		UNK
گاندھی		3		3
چوراہے		3		3
پر		UNK		UNK
سرخ		UNK		UNK
رنگ		3		3
کی		UNK		UNK
جھنڈیاں		3		3
مختلف		UNK		UNK
تنظیموں		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		UNK
لگائی		any		any
گئی		any		any
تھیں		any		3
۔		UNK		UNK
آندھرا		3		3
پردیش		3		3
محکمہ		3		3
تعمیر		3		3
امکنہ		3		UNK
ہاوزنگ		3		3
ضلع		3		3
میدک		3		3
کے		UNK		UNK
اے		3		3
ایز		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
منڈل		3		3
انچارج		3		3
کی		UNK		UNK
یونین		3		3
کے		UNK		UNK
انتخابات		3		3
عمل		3		3
میں		UNK		UNK
آئے		any		any
جس		3		3
مےں		UNK		UNK
صدر		3		3
کی		UNK		UNK
حیثیت		UNK		3
سے		UNK		UNK
متفقہ		UNK		UNK
طور		3		3
پر		UNK		UNK
اسسٹنٹ		3		3
انجینئر		3		3
اے		3		3
مہندر		3		3
سدی		3		3
پیٹ		3		3
،		UNK		UNK
صدر		3		3
محمد		3		3
صمدانی		3		3
سنگاریڈی		3		3
اور		UNK		UNK
ورکنگ		3		3
صدر		3		3
ملیشم		3		3
کلہر		3		3
،		UNK		UNK
جوائنٹ		3		3
سکریٹریز		3		3
رگھو		3		3
گجویل		3		3
،		UNK		UNK
NULL		UNK		UNK
سرینواس		3		3
NULL		UNK		UNK
کلچرل		3		3
آرگنائزرس		3		3
کی		UNK		UNK
حیثیت		UNK		3
سے		UNK		UNK
محمد		3		3
محبوب		3		3
قریشی		3		3
کنگٹی		3		3
،		UNK		UNK
NULL		UNK		UNK
سدھاکر		3		3
ریڈی		3		3
سدی		3		3
پیٹ		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
خاذن		3		3
کی		UNK		UNK
حیثیت		UNK		3
سے		UNK		UNK
وینکاٹیشم		3		3
ویلدرتی		3		3
کا		UNK		UNK
بلا		UNK		3
مقابلہ		3		3
انتخاب		3		3
عمل		3		3
مےں		UNK		UNK
آیا		any		3
۔		UNK		UNK
مستقر		3		3
گجویل		3		3
مےں		UNK		UNK
مشتبہ		UNK		UNK
حالت		3		3
مےں		UNK		UNK
اےک		UNK		UNK
نوجوان		UNK		UNK
خاتون		3		3
فوت		3		3
ہو		any		any
گئی		any		any
۔		UNK		UNK
توگٹہ		3		3
منڈل		3		3
کے		UNK		UNK
دیہاتوں		3		3
کی		UNK		UNK
ترقی		3		3
کے		UNK		UNK
لئے		UNK		UNK
حکومت		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		UNK
تیرھویں		UNK		UNK
سالانہ		UNK		UNK
منصوبہ		3		3
کے		UNK		UNK
تحت		UNK		UNK
سات		UNK		UNK
لاکھ		UNK		UNK
41		UNK		UNK
ہزار		UNK		UNK
روپیوں		3		3
کی		UNK		UNK
منظوری		UNK		3
عمل		3		3
مےں		UNK		UNK
آئی		any		any
۔		UNK		UNK
یہ		3		3
بات		3		3
توگٹہ		3		3
منڈل		3		3
ڈیولپمنٹ		3		3
آفیسر		3		3
سری		3		3
کانت		3		3
نے		UNK		UNK
بتائی		any		any
۔		UNK		UNK
ایم		3		3
ڈی		3		3
او		3		3
سریکانت		3		3
نے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
اس		3		3
منظورشدہ		UNK		UNK
رقم		3		3
کو		UNK		UNK
توگٹہ		3		3
منڈل		3		3
کے		UNK		UNK
دیہاتوں		3		3
مےں		UNK		UNK
عوام		3		3
کو		UNK		UNK
محفوظ		UNK		UNK
پینے		any		any
کے		UNK		UNK
پانی		3		3
NULL		UNK		UNK
صاف		3		UNK
صفائی		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
دیہی		UNK		UNK
عوام		3		3
کو		UNK		UNK
بنیادی		UNK		UNK
سہولتیں		3		3
فراہم		UNK		UNK
کرنے		any		any
مےں		UNK		UNK
خرچ		3		3
کی		any		any
جائیگی		any		3
۔		UNK		UNK
مستقر		3		UNK
گجویل		3		3
مےں		UNK		UNK
مشتبہ		UNK		UNK
حالت		3		3
مےں		UNK		UNK
اےک		UNK		UNK
نوجوان		UNK		UNK
خاتون		3		3
فوت		3		3
ہو		any		any
گئی		any		any
۔		UNK		UNK
ہر		UNK		UNK
سال		3		3
کی		UNK		UNK
طرح		UNK		UNK
اس		3		3
سال		3		3
بھی		UNK		UNK
گورنمنٹ		3		3
کالج		3		3
بودھن		3		3
مےں		UNK		UNK
انٹر		3		3
سال		3		3
دوم		UNK		UNK
اردو		3		3
میڈیم		3		3
کے		UNK		UNK
نتائج		3		3
91		UNK		UNK
فیصد		3		3
رہے		any		3
۔		UNK		UNK
پرنسپل		3		3
گورنمنٹ		3		3
جونیر		3		3
کالج		3		3
بودھن		3		3
جناب		UNK		UNK
رشید		3		3
بیگ		3		3
کی		UNK		UNK
اطلاع		3		3
کے		UNK		UNK
بموجب		UNK		UNK
ایم		3		3
پی		3		3
سی		3		3
گروپ		3		3
مےں		UNK		UNK
933		UNK		UNK
نشانات		3		3
کے		UNK		UNK
ساتھ		3		3
طالبہ		3		3
فرحانہ		3		UNK
بیگم		3		3
نے		UNK		UNK
گورنمنٹ		3		3
جونیر		3		3
کالجس		3		3
مےں		UNK		UNK
پہلا		UNK		UNK
اور		UNK		UNK
ضلع		3		3
مےں		UNK		UNK
چوتھا		UNK		UNK
مقام		3		3
حاصل		3		3
کیا		any		any
اور		UNK		UNK
بودھن		3		3
شہر		3		3
کی		UNK		UNK
سطح		3		3
پر		UNK		UNK
اردو		3		3
میڈیم		3		3
مےں		UNK		UNK
پہلا		UNK		UNK
رینک		3		3
حاصل		3		3
کیا		any		3
۔		UNK		UNK
اسی		UNK		UNK
طرح		3		3
سی		3		3
ای		3		3
سی		3		3
مےں		UNK		UNK
830		UNK		UNK
نشانات		3		3
اور		UNK		UNK
بی		3		3
پی		3		3
سی		3		3
مےں		UNK		UNK
811		UNK		UNK
نشانات		3		3
حاصل		3		3
کرتے		any		any
ہوئے		any		3
جونیر		3		3
کالج		3		3
بودھن		3		3
نے		UNK		UNK
بہترین		UNK		UNK
مظاہرہ		3		3
کیا		any		3
۔		UNK		UNK
پرنسپل		3		3
رشید		3		3
بیگ		3		3
نے		UNK		UNK
تمام		UNK		UNK
سرپرستوں		3		3
اور		UNK		UNK
لکچرر		3		3
صاحبان		3		3
کو		UNK		UNK
مبارکباد		3		3
پیش		3		UNK
کی		any		any
ہے		3		3
۔		UNK		UNK
انھوں		3h		3h
نے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
اولیائے		3		3
طلبہ		3		3
تعلیمی		UNK		UNK
معیار		3		3
کے		UNK		UNK
لئے		UNK		UNK
پرائیویٹ		UNK		3
کالج		3		3
کے		UNK		UNK
بجائے		UNK		UNK
گورنمنٹ		3		3
جونیر		3		3
کالج		3		3
مےں		UNK		UNK
داخلہ		3		3
دلوائیں		any		any
۔		UNK		UNK
انھوں		3h		3h
نے		UNK		UNK
تفصیلات		3		3
بتاتے		any		any
ہوئے		any		any
کہا		any		any
کہ		UNK		UNK
دیگر		UNK		UNK
پرائیویٹ		3		3
کالجس		3		3
سے		UNK		UNK
اچھا		UNK		UNK
مظاہرہ		3		3
کرنے		any		any
والے		UNK		UNK
طالبہ		3		3
فرحانہ		3		UNK
بیگم		3		3
اےک		UNK		UNK
پنٹر		3		3
کی		UNK		UNK
بیٹی		3		3
ہے		3		3
۔		UNK		UNK
کالج		3		3
مےں		UNK		UNK
صد		3		UNK
فیصد		3		3
حاضری		3		UNK
اور		UNK		UNK
کسی		3		3
دوسرے		UNK		UNK
ٹیوشن		3		3
و		UNK		UNK
کوچنگ		3		3
کے		UNK		UNK
بغیر		UNK		UNK
933		UNK		UNK
نشانات		3		3
حاصل		3		3
کرتے		any		any
ہوئے		any		any
دوسروں		3		3
کے		UNK		UNK
لئے		UNK		UNK
مثال		3		3
بنی		any		any
ہے		3		3
۔		UNK		UNK
اس		3		3
طالبہ		3		3
نے		UNK		UNK
حساب		3		3
مےں		UNK		UNK
دونوں		UNK		UNK
برسوں		3		3
مےں		UNK		UNK
150		UNK		UNK
مےں		UNK		UNK
150		UNK		UNK
نشانات		3		3
حاصل		3		3
کئے		3		any
۔		UNK		UNK
پرنسپل		3		3
نے		UNK		UNK
اس		3		3
بات		3		3
پر		UNK		UNK
اطمینان		3		3
کا		UNK		UNK
اظہار		3		3
کیا		any		any
کہ		UNK		UNK
ہر		UNK		UNK
مضمون		3		3
مےں		UNK		UNK
کامیابی		3		3
کا		UNK		UNK
تناسب		3		3
96		UNK		UNK
فیصد		3		3
سے		UNK		UNK
زائد		UNK		UNK
ہے		3		3
۔		UNK		UNK
انھوں		3h		3h
نے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
اردو		3		3
میڈیم		3		3
کے		UNK		UNK
طلبہ		3		3
اگر		UNK		UNK
انگریزی		3		3
مےں		UNK		UNK
اچھا		UNK		UNK
مظاہرہ		3		3
کریں		3		any
تو		UNK		UNK
وہ		3		3
ریاستی		UNK		UNK
رینکس		3		3
حاصل		3		3
کر		any		any
سکتے		any		any
ہیں		3		3
۔		UNK		UNK
انگریزی		3		3
مےں		UNK		UNK
کامیابی		3		3
کا		UNK		UNK
تناسب		3		3
86		UNK		UNK
فیصد		3		3
رہا		any		any
۔		UNK		UNK
جامع		3		3
مسجد		3		3
کمیٹی		3		3
صدر		3		3
جناب		UNK		UNK
محمد		3		3
فصیح		3		3
الدین		3		3
اور		UNK		UNK
معتمد		UNK		3
کمیٹی		3		3
محمد		3		3
جمال		3		3
شریف		3		UNK
ایڈوکیٹ		3		3
نے		UNK		UNK
ریاستی		UNK		UNK
وزیر		3		3
آئی		3		3
ٹی		3		3
مسٹر		UNK		UNK
پنالہ		3		3
لکشمیا		3		3
اور		UNK		UNK
مارکٹ		3		3
کمیٹی		3		3
چیرمین		3		3
وائی		3		3
سدھاکر		3		3
کی		UNK		UNK
گلپوشی		3		3
کی		any		any
اور		UNK		UNK
مارکٹ		3		3
چیرمین		3		3
کو		UNK		UNK
مبارکباد		3		3
پیش		3		UNK
کی		any		any
۔		UNK		UNK
دورہ		3		3
کے		UNK		UNK
موقع		3		3
پر		UNK		UNK
ڈی		3		3
ایس		3		3
پی		3		3
جنگاؤں		3		3
ناگراج		3		3
کی		UNK		UNK
نگرانی		3		3
مےں		UNK		UNK
پولیس		3		3
کا		UNK		UNK
معقول		UNK		UNK
بندوبست		3		3
تھا		3		3
۔		UNK		UNK
سرکل		3		3
انسپکٹر		3		3
ٹاؤن		3		3
جتیندر		3		3
،		UNK		UNK
NULL		UNK		UNK
رورل		3		3
سرکل		3		3
انسپکٹر		3		3
جنگاؤں		3		3
شیخ		3		3
اسماعیل		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
دیگر		UNK		UNK
پولیس		3		3
کے		UNK		UNK
عہدہ_دار		3		UNK
بھی		UNK		UNK
موجود		UNK		UNK
تھے		any		3
۔		UNK		UNK
اس		3		3
سرکس		3		3
کی		UNK		UNK
افتتاحی		UNK		UNK
تقریب		3		3
مےں		UNK		UNK
محمد		3		3
عباس		3		3
،		UNK		UNK
خواجہ		3		3
نصیرالدین		3		3
،		UNK		UNK
NULL		UNK		UNK
عبدالرحیم		3		3
بابا		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
کئی		UNK		UNK
مہمان		3		3
شریک		UNK		UNK
تھے		any		3
۔		UNK		UNK
محمد		3		3
اکبر		3		3
صدر		3		3
وقف		3		3
کامپلکس		3		3
,		UNK		UNK
NULL		UNK		UNK
محمد		3		3
ذکی		3		3
نائب		3		3
صدر		3		3
عیدگاہ		3		3
کمیٹی		3		3
مہمان		3		3
خصوصی		UNK		3
کی		UNK		UNK
حیثیت		UNK		3
سے		UNK		UNK
شرکت		3		3
کی		any		3
۔		UNK		UNK
اس		3		3
موقع		3		3
پر		UNK		UNK
شہریان		3		3
محبوب		3		3
نگر		3		3
کی		UNK		UNK
کثیر		UNK		UNK
تعداد		3		3
موجود		UNK		UNK
تھی		any		3
۔		UNK		UNK
مرزا		3		3
جاوید		3		3
بیگ		3		3
منیجر		3		3
سرکس		3		3
نے		UNK		UNK
مہمانوں		3		3
کا		UNK		UNK
استقبال		3		3
کرتے		any		any
ہوئے		any		any
بتایا		any		any
کہ		UNK		UNK
اس		3		3
سرکس		3		3
مےں		UNK		UNK
ایسے		UNK		UNK
کرتب		3		3
موجود		UNK		UNK
ہےں		3		3
جو		3		3
کبھی		UNK		UNK
نہیں		UNK		UNK
دیکھے		3		any
گئے		any		any
۔		UNK		UNK
اس		3		3
سرکس		3		3
کی		UNK		UNK
افتتاحی		UNK		UNK
تقریب		3		3
مےں		UNK		UNK
محمد		3		3
عباس		3		3
،		UNK		UNK
خواجہ		3		3
نصیرالدین		3		3
،		UNK		UNK
NULL		UNK		UNK
عبدالرحیم		3		3
بابا		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
کئی		UNK		UNK
مہمان		3		3
شریک		UNK		UNK
تھے		any		3
۔		UNK		UNK
حلیم		3		3
بابر		3		3
صدر		3		3
بزم		3		3
کہکشاں		3		3
کے		UNK		UNK
بموجب		UNK		UNK
،		UNK		UNK
خاندان		3		3
معروف		UNK		UNK
ولی		3		3
حضرت		3		UNK
نعمت		3		3
اللہ		3		3
قادری		3		3
پرگی		3		3
سے		UNK		UNK
وابستہ		UNK		UNK
جواں		UNK		UNK
سال		3		3
میر		3		UNK
شعیب		3		3
علی		3		3
کی		UNK		UNK
اپنے		any		any
وطن		3		3
عزیز		UNK		3
مےں		UNK		UNK
چند		UNK		UNK
ماہ		3		3
قیام		3		3
کے		UNK		UNK
بعد		3		3
واپسی		3		any
جدہ		3		3
سعودی		3		3
عرب		3		3
پر		UNK		UNK
اےک		UNK		UNK
وداعی		UNK		UNK
تقریب		3		3
کا		UNK		UNK
انعقاد		3		3
3		3		UNK
مئی		3		3
بروز		UNK		3
منگل		3		3
بمقام		UNK		UNK
کہکشاں		3		3
ہال		3		3
نیو		3		3
ٹاؤن		3		3
عمل		3		3
مےں		UNK		UNK
آ		any		any
رہا		any		any
ہے		3		3
NULL		UNK		UNK
جس		3		3
کی		UNK		UNK
صدارت		3		3
مولانا		3		3
غوث		3		3
محی		3		3
الدین		3		3
المعروف		3		UNK
معلوم		3		UNK
شاہ		3		3
کریں_گے		3h		3
۔		UNK		UNK
مہمان		3		3
خصوصی		UNK		3
کی		UNK		UNK
حیثیت		UNK		3
سے		UNK		UNK
مسرز		UNK		UNK
محسن		3		3
پاشاہ		3		3
قادری		3		3
،		UNK		UNK
ایم		3		3
اے		3		3
نعیم		3		3
سیٹھ		3		3
،		UNK		UNK
NULL		UNK		UNK
غلام		3		3
حامد		3		3
خان		3		3
نقش_بندی		3		3
شرکت		3		3
کریں_گے		3		3
۔		UNK		UNK
ڈاکٹر		UNK		3
سلیم		3		3
عابدی		3		3
نظامت		3		3
کے		UNK		UNK
فرائض		3		3
انجام		3		3
دیں_گے		3		3
۔		UNK		UNK
حلیم		3		3
بابر		3		3
داعی		3		3
نے		UNK		UNK
شرکت		3		3
کی		UNK		UNK
خواہش		3		3
کی		any		any
ہے		3		3
۔		UNK		UNK
کڑپہ		3		3
رکن		3		3
پارلیمان		3		3
اور		UNK		UNK
کڑپہ		3		3
رکن		3		3
اسمبلی		3		3
انتخابات		3		3
مےں		UNK		UNK
وائی		3		3
ایس		3		3
آر		3		3
کانگریس		3		3
قائدین		3		3
ماں		3		3
اور		UNK		UNK
بیٹے		3		3
کو		UNK		UNK
بھاری		UNK		UNK
اکثریت		3		3
سے		UNK		UNK
کامیابی		3		3
دلانے		any		any
کی		UNK		UNK
کڑپہ		3		3
مسلم		UNK		UNK
اقلیتوں		3		3
سے		UNK		UNK
شیخ		3		3
چاند		3		3
وائی		3		3
ایس		3		3
آر		3		3
کانگریس		3		3
تعلقہ		3		3
صدر		3		3
نے		UNK		UNK
اپیل		3		3
کی		any		any
۔		UNK		UNK
وائی		3		3
ایس		3		3
آر		3		3
تعلقہ		3		3
صدر		3		3
شیخ		3		3
چاند		3		3
کی		UNK		UNK
نگرانی		3		3
مےں		UNK		UNK
سرپور		3		3
ٹاؤن		3		3
قائدین		3		3
نے		UNK		UNK
کڑپہ		3		3
انتخابات		3		3
مےں		UNK		UNK
حصہ		3		3
لینے		any		any
کے		UNK		UNK
لئے		UNK		UNK
روانہ		UNK		UNK
ہوئے		any		3
۔		UNK		UNK
وائی		3		3
ایس		3		3
آر		3		3
کانگریس		3		3
قائد		3		3
شیخ		3		3
چاند		3		3
نے		UNK		UNK
کڑپہ		3		3
روانہ		UNK		UNK
ہونے		any		any
سے		UNK		UNK
قبل		3		3
نمائندہ		3		UNK
سیاست		3		3
سے		UNK		UNK
بات		3		3
کرتے		any		any
ہوئے		any		any
کہا		any		any
کہ		UNK		UNK
وائی		3		3
ایس		3		3
راج		3		3
شیکھر		3		3
ریڈی		3		3
کی		UNK		UNK
عوامی		UNK		UNK
خدمات		3		3
کو		UNK		UNK
فراموش		UNK		UNK
نہیں		UNK		UNK
کیا		any		any
جا		any		any
سکتا		any		any
کیونکہ		UNK		UNK
ان		3h		3
کے		UNK		UNK
دور		3		3
حکومت		3		3
مےں		UNK		UNK
تمام		UNK		UNK
طبقہ		3		3
کے		UNK		UNK
لوگوں		3		3
کے		UNK		UNK
مسائل		3		3
کی		UNK		UNK
یکسوئی		3		3
NULL		UNK		UNK
اور		UNK		UNK
خاص		UNK		UNK
طور		3		3
پر		UNK		UNK
مسلم		UNK		UNK
اقلیتوں		3		3
کے		UNK		UNK
لئے		UNK		UNK
چار		UNK		UNK
فیصد		3		3
تحفظات		3		3
دے		any		any
کر		any		any
مسلم		UNK		UNK
دوست		3		3
ہونے		any		any
کا		UNK		UNK
ثبوت		3		3
دیا		any		any
تھا		any		3
۔		UNK		UNK
صفا		3		UNK
بیت		3		3
المال		3		3
ورنگل		3		3
کے		UNK		UNK
زیر		3		UNK
اہتمام		3		3
حسب		UNK		UNK
سابق		UNK		UNK
موسم		3		3
گرما		3		3
مےں		UNK		UNK
ایم		3		3
جی		3		3
ایم		3		3
دواخانہ		3		3
مےں		UNK		UNK
پانی		3		3
پلانے		any		any
کا		UNK		UNK
انتظام		3		3
کیا		any		any
گیا		any		any
ہے		3		3
۔		UNK		UNK
ایم		3		3
جی		3		3
ایم		3		3
دواخانہ		3		3
مےں		UNK		UNK
آج		3		3
ڈاکٹر		3		3
اشوک		3		3
کمار		3		3
سپرنٹنڈنٹ		3		3
کے		UNK		UNK
ہاتھوں		3		UNK
اس		3		3
آبدار		3		3
خانہ		3		3
کا		UNK		UNK
افتتاح		3		3
عمل		3		3
مےں		UNK		UNK
آیا		any		3
۔		UNK		UNK
اس		3		3
اختتامی		UNK		UNK
تقریب		3		3
مےں		UNK		UNK
ڈاکٹر		3		3
منوہر		3		3
،		UNK		UNK
پروفیسر		3		3
و		UNK		UNK
ڈاکٹر		3		3
ناگیشور		3		3
راؤ		3		3
،		UNK		UNK
مولانا		3		3
محمد		3		3
فصیح		3		3
الدین		3		3
قاسمی		3		3
،		UNK		UNK
قاری		3		3
سی		3		3
شبیر		3		3
احمد		3		3
،		UNK		UNK
عبدالقھار		3		3
،		UNK		UNK
حافظ		3		3
محمد		3		3
شاہد		3		3
احمد		3		3
،		UNK		UNK
عبدالرزاق		3		3
،		UNK		UNK
حافظ		3		3
سید		3		3
صادق		3		3
حسین		3		3
،		UNK		UNK
محمد		3		3
شکیل		3		3
،		UNK		UNK
عبدالرحیم		3		3
و		UNK		UNK
ڈاکٹرس		3		3
اور		UNK		UNK
عوام		3		3
کی		UNK		UNK
کثیر		UNK		UNK
تعداد		3		3
شریک		UNK		UNK
رہی		any		any
۔		UNK		UNK
مولانا		3		3
محمد		3		3
یوسف		3		3
شریف		3		UNK
حسامی		3		3
کی		UNK		UNK
رقت_انگیز		UNK		UNK
دعا		3		3
پر		UNK		UNK
اس		3		3
تقریب		3		3
کا		UNK		UNK
اختتام		3		3
عمل		3		3
مےں		UNK		UNK
آیا		any		3
۔		UNK		UNK
کسانوں		3		3
کو		UNK		UNK
کانگریس		3		3
حکومت		3		3
نے		UNK		UNK
مفت		UNK		UNK
برقی		3		3
سربراہ		UNK		3
کرتے		any		any
ہوئے		any		any
اےک		UNK		UNK
بڑا		UNK		UNK
کارنامہ		3		3
انجام		3		3
دیا		any		3
۔		UNK		UNK
اس		3		3
موقع		3		3
پر		UNK		UNK
صدر		3		3
مہیلا		3		3
کانگریس		3		3
ورنگل		3		3
وائی		3		3
نتالی		3		3
،		UNK		UNK
آر		3		3
ڈی		3		3
او		3		3
جنگاؤں		3		3
ہریتا		3		3
،		UNK		UNK
اے		3		3
ڈی		3		3
اے		3		3
جنگاؤں		3		3
سید		3		3
عبدالقیوم		3		3
،		UNK		UNK
اقلیتی		3		UNK
قائدین		3		3
محمد		3		3
مظہر		3		3
شریف		3		3
،		UNK		UNK
محمد		3		3
انور		3		3
،		UNK		UNK
محمد		3		3
ابراہیم		3		3
،		UNK		UNK
جمال		3		3
شریف		3		3
ایڈوکیٹ		3		3
,		UNK		UNK
NULL		UNK		UNK
صدر		3		3
جامع		3		3
مسجد		3		3
کمیٹی		3		3
الحاج		3		3
محمد		3		3
فصیح		3		3
الدین		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
دیگر		UNK		UNK
قائدین		3		3
بھی		UNK		UNK
موجود		UNK		UNK
تھے		any		3
۔		UNK		UNK
ریاستی		UNK		UNK
وزیر		3		3
آئی		3		3
ٹی		3		3
مسٹر		UNK		UNK
پنالہ		3		3
لکشمیا		3		3
نے		UNK		UNK
جنگاؤں		3		3
مارکٹ		3		3
کمیٹی		3		3
کی		UNK		UNK
حلف_برداری		UNK		3
تقریب		3		3
مےں		UNK		UNK
مہمان		3		3
خصوصی		UNK		3
کی		UNK		UNK
حیثیت		UNK		3
سے		UNK		UNK
شرکت		UNK		3
کرتے		any		any
ہوئے		any		any
ان		3		3
خیالات		3		3
کا		UNK		UNK
اظہار		3		3
کیا		any		3
۔		UNK		UNK
انھوں		3h		3h
نے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
جنگاؤں		3		3
مارکٹ		3		3
کمیٹی		3		3
کے		UNK		UNK
احاطہ		3		3
مےں		UNK		UNK
اےک		UNK		UNK
نئی		UNK		UNK
بلڈنگ		3		3
تعمیر		3		3
کی		any		any
گئی		any		any
۔		UNK		UNK
دھان		3		3
اور		UNK		UNK
دیگر		UNK		UNK
اناج		3		3
کا		UNK		UNK
ذخیرہ		3		3
کرنے		any		any
کے		UNK		UNK
لئے		UNK		UNK
گودام		3		3
بنائے		3		any
گئے		any		any
۔		UNK		UNK
120		UNK		UNK
کروڑ		UNK		UNK
روپیوں		3		3
کی		UNK		UNK
لاگت		3		3
سے		UNK		UNK
افزائش		3		3
مویشیان		3		3
کے		UNK		UNK
محکمہ		3		3
کو		UNK		UNK
ترقی		3		3
دینے		any		any
کے		UNK		UNK
لئے		UNK		UNK
مرکز		3		3
سے		UNK		UNK
منظور		UNK		UNK
کروایا		any		any
گیا		any		any
ہے		3		3
۔		UNK		UNK
یہاں		UNK		UNK
پر		UNK		UNK
کسانوں		3		3
کو		UNK		UNK
ہر		UNK		UNK
طرح		3		3
کی		UNK		UNK
ترقی		3		3
دینے		any		any
کے		UNK		UNK
لئے		UNK		UNK
مدد		3		3
کی		any		any
جائےگی		3		3
۔		UNK		UNK
